ID,Cer d16:1/16:0,Cer d16:1/18:0,Cer d16:1/20:0,Cer d16:1/22:0,Cer d16:1/23:0,Cer d16:1/24:0,Cer d16:1/24:1,Cer d16:1/25:1,Cer d16:1/26:0,Cer d16:1/26:1,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/22:1,Cer d18:0/23:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:0/25:0,Cer d18:0/26:0,Cer d18:1/14:0,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/23:0,Cer d18:1/23:1,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0,Cer d18:1/25:1,Cer d18:1/26:0,Cer d18:1/26:1,Cer d18:2/14:0,Cer d18:2/16:0,Cer d18:2/18:0,Cer d18:2/20:0,Cer d18:2/22:0,Cer d18:2/23:0,Cer d18:2/24:0,Cer d18:2/24:1,Cer d18:2/25:0,Cer d18:2/25:1,Cer d18:2/26:0,Cer d18:2/26:1,Hex2Cer d16:1/16:0,Hex2Cer d18:1/14:0,Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/23:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex2Cer d18:2/16:0,Hex2Cer d18:2/24:1,GM3 d16:1/14:0,GM3 d16:1/16:0,GM3 d16:1/18:0,GM3 d16:1/20:0,GM3 d16:1/22:0,GM3 d16:1/24:0,GM3 d18:1/14:0,GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/24:0,Hex1Cer d16:1/16:0,Hex1Cer d16:1/20:0,Hex1Cer d16:1/22:0,Hex1Cer d16:1/23:0,Hex1Cer d16:1/24:0,Hex1Cer d16:1/24:1,Hex1Cer d18:0/16:0,Hex1Cer d18:0/16:1,Hex1Cer d18:0/22:0,Hex1Cer d18:0/23:0,Hex1Cer d18:0/24:0,Hex1Cer d18:0/24:1,Hex1Cer d18:1/14:0,Hex1Cer d18:1/16:0,Hex1Cer d18:1/18:0,Hex1Cer d18:1/20:0,Hex1Cer d18:1/22:0,Hex1Cer d18:1/23:0,Hex1Cer d18:1/23:1,Hex1Cer d18:1/24:0,Hex1Cer d18:1/24:1,Hex1Cer d18:1/25:0,Hex1Cer d18:1/25:1,Hex1Cer d18:1/26:0,Hex1Cer d18:1/26:1,Hex1Cer d18:2/16:0,Hex1Cer d18:2/20:0,Hex1Cer d18:2/22:0,Hex1Cer d18:2/23:0,Hex1Cer d18:2/24:0,Hex1Cer d18:2/24:1,Hex1Cer d18:2/25:0,SM d16:1/16:0,SM d16:1/18:0,SM d16:1/20:0,SM d16:1/22:0,SM d16:1/23:0,SM d16:1/24:0,SM d16:1/24:1,SM d18:0/16:0,SM d18:1/12:0,SM d18:1/14:0,SM d18:1/16:0,SM d18:1/18:0,SM d18:1/20:0,SM d18:1/22:0,SM d18:1/22:1,SM d18:1/23:0,SM d18:1/23:1,SM d18:1/24:0,SM d18:1/24:1,SM d18:2/14:0,SM d18:2/16:0,SM d18:2/18:0,SM d18:2/20:0,SM d18:2/22:0,SM d18:2/23:0,SM d18:2/24:0,SM d18:2/24:1,Sph d18:0,Sph d18:1
S1340,0.00121385,0.002634276,0.008180441,0.03939618,0.019300375,0.070671515,0.024390177,0.000489547,0.000730084,0.000355785,0.000936011,0.003300709,0.009784052,0.018292004,0.013873674,0.008329272,0.022785721,0.014020206,0.001009345,0.000233276,0.000467981,0.035573293,0.03519328,0.04547877,0.353997973,0.340259405,0.00228326,1.114562263,0.314390553,0.038977038,0.00807171,0.007839986,0.00429855,0.000504384,0.003066844,0.004537655,0.004870057,0.046008498,0.038980226,0.163951386,0.039848738,0.006255223,0.001363441,0.001258308,0.000846647,0.006180038,0.002498317,0.117864288,0.002668605,0.000915222,0.008188732,0.003199421,0.017512968,0.016580706,0.010820374,0.003387849,0.000836725,0.002135112,0.02568895,0.001195752,0.00185517,0.005023116,0.002135112,0.02568895,0.012122918,0.00185517,0.005023116,0.008072707,0.004276949,0.003450063,0.003363674,0.004276949,0.00558944,0.003876578,0.026577567,0.006574917,0.022709708,0.010723707,0.001927149,0.004203628,0.00845536,0.002516019,0.006340293,0.005673549,0.001768094,0.082446193,0.012474679,0.050091422,0.395142681,0.136823761,0.002743255,0.374090843,0.343222235,0.007670101,0.004012768,0.00183467,0.002563837,0.007574956,0.005264388,0.034602172,0.020997849,0.066714958,0.026911896,0.001216063,2.517592068,1.478827394,0.666589458,1.7367176,0.535123415,0.966042902,1.244614236,0.468208252,0.070648088,0.924715576,28.16102859,3.400232357,1.681264888,7.139319738,0.198498419,3.540821808,0.131711657,5.498146482,10.26249491,0.207095961,6.90373173,1.860500041,0.433538954,2.856394384,1.198608864,3.209181941,3.565038589,0.014251184,0.028730751
S1341,0.002762655,0.005635827,0.00806171,0.040280068,0.013382749,0.057513704,0.019349042,0.00038159,0.000564326,0.000155589,0.001299129,0.002292102,0.010849789,0.013254914,0.00829211,0.006617114,0.022892371,0.008110784,0.000822976,0.000179252,0.000638547,0.063480069,0.032374946,0.042503333,0.306913171,0.229283745,0.001350687,0.785636156,0.210373743,0.030044415,0.005132977,0.005827264,0.002094531,0.000537616,0.006206889,0.007669554,0.006531936,0.049273747,0.033139993,0.149458713,0.043993494,0.005427499,0.001009772,0.001335028,0.000506079,0.011528839,0.004212092,0.229375779,0.003779321,0.003594287,0.020225855,0.003543143,0.019033162,0.034939394,0.019878157,0.00775842,0.00084014,0.003376786,0.035822031,0.000442725,0.001474937,0.00496746,0.003376786,0.035822031,0.010938901,0.001474937,0.00496746,0.013489682,0.003655592,0.004264254,0.002354651,0.003655592,0.00313042,0.005204632,0.016973357,0.002531618,0.016374192,0.00474403,0.001827152,0.002147197,0.006085594,0.00237685,0.00647204,0.00378164,0.000961008,0.110262838,0.011765098,0.029845427,0.315972498,0.132507228,0.002666526,0.419307457,0.30638347,0.005917897,0.001769965,0.002278597,0.000774455,0.005197635,0.004225274,0.038958014,0.01509694,0.064196598,0.022907725,0.001489531,1.981558758,1.604969984,0.75813295,3.037676773,1.007393937,0.972784608,0.909941012,0.722932385,0.045801672,0.68766818,35.75523585,3.664814032,2.179994277,8.511293014,0.254063576,2.940802342,0.136322612,5.953815681,8.703389093,0.118801254,7.971312981,2.318929104,0.764248107,4.421045329,1.62613949,3.585479006,4.21156283,0.029625417,0.062207832
S1342,0.001422293,0.001667028,0.004500757,0.014831915,0.007548136,0.029311333,0.010730015,0.000243192,0.000359586,0.000204859,0.000725302,0.000789082,0.002633124,0.0094578,0.002807415,0.003999767,0.011124586,0.004577732,0.000497049,9.77E-05,0.000658113,0.049942545,0.018172099,0.029335681,0.184562531,0.121192729,0.001377522,0.443910821,0.159285934,0.018722011,0.004154721,0.004369917,0.001627278,0.000435206,0.003296589,0.002676904,0.004519101,0.031648697,0.025872459,0.095683638,0.035012058,0.003909983,0.000587332,0.000987747,0.000344635,0.00676697,0.006081967,0.210102548,0.004407053,0.003906478,0.023413687,0.003441459,0.031908234,0.019845275,0.025688646,0.004267325,0.000733954,0.002740146,0.033951889,0.002170733,0.003945356,0.008601006,0.002740146,0.033951889,0.011869756,0.003945356,0.008601006,0.010680031,0.006041676,0.004405167,0.003563746,0.006041676,0.00271879,0.003421244,0.012573395,0.00230995,0.01227575,0.003902125,0.002438772,0.005866469,0.006710001,0.003037897,0.006883166,0.003811194,0.001664367,0.145702125,0.012011486,0.031050901,0.271790445,0.151280066,0.002938194,0.371486929,0.200292314,0.006593402,0.003996587,0.001642384,0.000927895,0.007974478,0.00542612,0.032922521,0.017353242,0.070742274,0.023041962,0.000573403,0.935889986,0.733901667,0.36114657,1.057525372,0.271541852,0.471690739,0.996628798,0.431889909,0.030005179,0.597072173,28.8938662,2.74029033,1.280021596,5.235530393,0.231541532,2.019599908,0.116767657,2.694345905,8.10030936,0.128466443,4.025683819,1.660706491,0.571687127,1.824783736,1.088523722,1.720712029,3.369172551,0.030147124,0.085957085
S1343,0.001134133,0.001744128,0.003885924,0.013082694,0.005593685,0.031200144,0.009368954,0.000182564,0.000359485,0.000189916,0.000620865,0.001114327,0.002059702,0.006136934,0.001733311,0.002665948,0.010216177,0.002682553,0.000352841,6.51E-05,0.000486813,0.026839678,0.015970948,0.02508848,0.208093142,0.129046118,0.00135741,0.639699871,0.140617178,0.016442418,0.002796226,0.004282055,0.002121492,0.000251209,0.005157654,0.003120549,0.004119512,0.03765795,0.021493456,0.145927771,0.036168729,0.003749367,0.00074193,0.001158166,0.000571057,0.007320627,0.003659527,0.150377851,0.003040274,0.001784227,0.007367002,0.001692162,0.012730399,0.011426221,0.014292669,0.004157186,0.000706725,0.002187462,0.022432409,0.001657178,0.001877119,0.004102052,0.002187462,0.022432409,0.01171288,0.001877119,0.004102052,0.006209973,0.006683329,0.003431697,0.003888657,0.006683329,0.001847486,0.003489598,0.016199218,0.00274238,0.011370361,0.003410656,0.001780992,0.005587841,0.003260054,0.001667159,0.005378769,0.002336851,0.001343087,0.090528183,0.013030337,0.025964554,0.271541061,0.093464525,0.001431407,0.38935787,0.232536962,0.004273239,0.001659138,0.001677338,0.002373744,0.005247969,0.005713399,0.040504767,0.010470158,0.050027735,0.019425235,0.001671036,1.773996915,1.672322404,0.606802146,1.611392995,0.546934649,1.123955996,1.035332641,0.654538046,0.091814455,1.16388649,40.58674808,3.838027307,2.673886038,6.490695396,0.35435948,2.566735333,0.037711124,4.35737046,12.76873906,0.215994069,9.145890126,2.884409411,0.66900685,6.05184738,1.725183331,3.769917622,5.607090924,0.034718214,0.067055692
S1344,0.00123759,0.004434143,0.011149386,0.026209884,0.010634964,0.044877208,0.01615227,0.000368456,0.000453772,0.00026091,0.001042917,0.002590394,0.011419985,0.010910755,0.007264674,0.005588622,0.018753714,0.007524732,0.000798232,9.83E-05,0.000886094,0.040679204,0.050734634,0.049848073,0.353193448,0.187528892,0.00245118,0.873221426,0.334022376,0.033928613,0.007522855,0.007018286,0.003813071,0.000848571,0.004360934,0.003458685,0.009932752,0.039218909,0.029427332,0.117555472,0.043085538,0.004611042,0.001144756,0.001276382,0.000792461,0.005782222,0.002099508,0.111228693,0.002379623,0.002392312,0.008659876,0.002491285,0.01655646,0.018927279,0.010303819,0.00299289,0.00036813,0.002299809,0.030141261,0.001816763,0.002056372,0.005160252,0.002299809,0.030141261,0.010983048,0.002056372,0.005160252,0.010261936,0.003602198,0.002659261,0.002281251,0.003602198,0.002648674,0.001505464,0.01765453,0.003823098,0.011605285,0.004633961,0.001031018,0.001627534,0.003035462,0.002033718,0.006219114,0.004599762,0.001202548,0.069406175,0.008491696,0.020881333,0.265468705,0.087806554,0.001271491,0.414620813,0.235918513,0.005312062,0.001923548,0.002331812,0.001254115,0.005253692,0.002658232,0.019531605,0.007609252,0.055639698,0.014979324,0.000784664,2.210222251,1.682341049,0.897686077,1.715827861,0.564523024,1.07993016,1.718838344,0.493752702,0.04689208,1.016980688,32.0833971,4.677973777,3.092646346,9.015944435,0.526611797,3.767881776,0.235234441,8.349466292,13.65886636,0.328565319,9.294419295,2.274928939,0.697183416,2.981544367,0.929461116,3.21656916,4.424462157,0.055200233,0.130742248
S1345,0.000747861,0.002093595,0.005775973,0.01522633,0.008028159,0.025716954,0.009453886,0.000208181,0.000396933,0.000164599,0.00080632,0.00147541,0.009957547,0.00937773,0.005613787,0.004927177,0.011966373,0.005409806,0.000292113,0.00010222,0.000358323,0.045337794,0.022643013,0.054170817,0.242738392,0.172025576,0.001279019,0.529946705,0.145204969,0.01745407,0.004681975,0.003641858,0.001614857,0.000363626,0.003899036,0.004107637,0.005916089,0.032485279,0.034442966,0.106136294,0.034638631,0.003314091,0.00094707,0.00081091,0.00057563,0.005443617,0.00324676,0.181763239,0.003584642,0.003885393,0.024050087,0.003571201,0.024075841,0.033667005,0.012867154,0.004532411,0.000611194,0.002613867,0.024461521,0.000644935,0.003078294,0.002484059,0.002613867,0.024461521,0.014016854,0.003078294,0.002484059,0.01079901,0.003371365,0.002405663,0.003948783,0.003371365,0.001801327,0.003084168,0.012836575,0.002516426,0.012707524,0.002918041,0.001621386,0.00450273,0.003466412,0.001304729,0.004958533,0.004024417,0.001537373,0.089618188,0.016319021,0.018190607,0.262327327,0.076257971,0.00162206,0.24515501,0.24832055,0.004300703,0.002290091,0.001522197,0.001768729,0.004605322,0.005119804,0.033334546,0.016943133,0.057098115,0.022962887,0.001016149,1.219280144,1.00708065,0.546024677,1.010037597,0.315622719,0.71028414,0.67432279,0.423369109,0.045931021,0.634724754,28.29543972,3.314578937,1.981239405,5.033178397,0.213384617,2.362486519,0.069559543,3.194473405,6.560475611,0.151984145,5.18149635,1.648854626,0.546339779,2.796211206,0.810534424,3.054749796,3.563721576,0.032539969,0.06274418
S1346,0.002651239,0.004162082,0.013112464,0.03830384,0.009202832,0.05796474,0.017874568,0.000375542,0.00069121,0.00035448,0.001350929,0.002614152,0.009465237,0.015311702,0.009234713,0.004574631,0.019881365,0.005778831,0.000635649,0.000131389,0.000571664,0.072920489,0.05712435,0.088660068,0.33732453,0.186006208,0.001340779,0.862445855,0.177511905,0.02472214,0.004384556,0.007045971,0.002403048,0.000453708,0.004075229,0.004205045,0.007289229,0.043876821,0.022178061,0.08388991,0.034787949,0.003376714,0.000386267,0.001127706,0.000381524,0.007369169,0.002884766,0.171211905,0.002548294,0.002909467,0.026015589,0.002978324,0.02864731,0.023895105,0.01308969,0.003424485,0.000628543,0.001801831,0.016308896,0.000644529,0.002125747,0.003120876,0.001801831,0.016308896,0.00958853,0.002125747,0.003120876,0.004362229,0.001562583,0.001696794,0.001613197,0.001562583,0.003145966,0.002967322,0.013598934,0.002107075,0.011249389,0.002981975,0.001626008,0.002373612,0.003350329,0.001446032,0.004351808,0.004013717,0.00124036,0.091493479,0.009530226,0.015250811,0.205493502,0.075250126,0.000982116,0.322474143,0.191924278,0.004171749,0.000682943,0.001521467,0.000848752,0.00456306,0.002789896,0.023814446,0.007314926,0.037103714,0.01167853,0.000729318,1.941243535,1.619648292,0.618180444,1.432822054,0.238531633,0.723570602,0.754894164,0.546105234,0.061237574,0.680007729,27.54961665,2.645265417,1.566672865,5.313993694,0.157751431,1.552401634,0.046681308,5.599333165,6.557272239,0.130298856,4.021623506,1.631355668,0.299001428,2.117782681,0.588855353,1.555985818,1.887095796,0.068903032,0.254753268
S1347,0.000436586,0.001180263,0.002029173,0.005095396,0.003258691,0.010844309,0.003772524,7.08E-05,0.000319487,0.000165106,0.000706012,0.001515153,0.003922056,0.010585744,0.002742117,0.004717505,0.015061066,0.005732669,0.000416001,0.000145634,0.000167187,0.024174424,0.017742935,0.016278676,0.093545858,0.101325232,0.000906184,0.370697193,0.143043291,0.017370688,0.003836203,0.003852998,0.001690661,0.000381456,0.002831614,0.002363199,0.002447619,0.014847993,0.014290675,0.06972242,0.018821958,0.002284755,0.00052208,0.000812092,0.000429884,0.003646061,0.004424481,0.15613433,0.002711244,0.001296615,0.010926664,0.001507447,0.013050552,0.028453925,0.011557515,0.005844976,0.00065942,0.002090694,0.027510643,0.00083087,0.001563756,0.003442647,0.002090694,0.027510643,0.014446027,0.001563756,0.003442647,0.00804497,0.004650244,0.002579034,0.002054315,0.004650244,0.001687993,0.001774075,0.00836763,0.002915035,0.007945827,0.004213143,0.001141132,0.004984064,0.00134329,0.000971299,0.006790922,0.00374056,0.001337935,0.09458637,0.016007134,0.029077673,0.263990819,0.109895155,0.002254231,0.284231471,0.196052591,0.008591078,0.003080147,0.002968904,0.002050832,0.005851797,0.005272142,0.022802647,0.011016879,0.049988546,0.024652298,0.000881004,0.958652445,0.626296106,0.186712199,0.756089636,0.205712249,0.466640218,1.087232854,0.516891331,0.05673332,0.76902824,29.82555686,2.681387185,1.208251481,4.358921151,0.291089644,2.254954,0.067539348,3.067506032,9.07735718,0.128049521,5.277647967,1.271679603,0.480689845,1.857592686,0.840810317,2.800313814,4.365032849,0.021782119,0.045334568
S1348,0.001629071,0.00336597,0.006274917,0.020689123,0.01121788,0.035457303,0.013242641,0.000307264,0.000446114,0.000206331,0.00083039,0.002500956,0.006024585,0.012943824,0.006088558,0.008015395,0.019818134,0.010166612,0.000479469,0.000159577,0.000373174,0.052049383,0.026233657,0.037082016,0.282580135,0.176863929,0.001552726,0.74223274,0.260997842,0.024688837,0.004943319,0.004739311,0.001922195,0.000493011,0.006665192,0.004607922,0.006979638,0.066337601,0.037311866,0.142046913,0.06078249,0.004845632,0.001775025,0.001405198,0.000555825,0.009124554,0.003452442,0.251323308,0.00318629,0.00167601,0.008862723,0.00202751,0.018947335,0.036917012,0.017411187,0.005050406,0.000351848,0.0016799,0.028842957,0.000296333,0.001703354,0.006065597,0.0016799,0.028842957,0.013858532,0.001703354,0.006065597,0.008877453,0.005617115,0.003081811,0.002935228,0.005617115,0.003648713,0.002825228,0.01077497,0.005441314,0.017515623,0.006624817,0.002015139,0.006286778,0.004878944,0.002439875,0.011117329,0.006842913,0.00122727,0.148545704,0.013738051,0.042108425,0.369300256,0.138246508,0.00145815,0.466515476,0.482201636,0.006831293,0.002457984,0.001602373,0.002166405,0.005784507,0.006017403,0.036889944,0.019697555,0.080080412,0.027294569,0.001548542,1.633073417,0.679379912,0.517574526,1.267062088,0.356963213,0.485616282,0.802169678,0.713366676,0.042740982,0.453023627,31.91717414,3.866197448,1.08478618,5.848574856,0.168117195,2.158474962,0.108269041,4.965573824,6.73177501,0.095752853,5.415525331,1.735557547,0.381300633,3.290782066,0.927184372,2.71025954,4.869102285,0.021079236,0.054365839
S1349,0.001013232,0.003177137,0.006678852,0.015084289,0.004075986,0.023488671,0.014234853,0.000159774,0.000272265,0.000293608,0.000798787,0.002647265,0.014674913,0.016901485,0.013366207,0.00403258,0.020365365,0.011948417,0.000354248,0.000189303,0.000508705,0.048684049,0.025142589,0.031173695,0.138490454,0.087429458,0.001008535,0.686792635,0.214019185,0.015474834,0.004248304,0.005179288,0.003013749,0.000383881,0.003076555,0.003089559,0.005410355,0.022421964,0.009149935,0.06762455,0.021356382,0.001797352,0.000391534,0.000672137,0.000277336,0.009925466,0.004343551,0.262422903,0.004846407,0.001438681,0.007514794,0.001613433,0.011766734,0.034921443,0.0209777,0.003959701,0.000192218,0.001542013,0.028479131,0.00163157,0.001983773,0.008515312,0.001542013,0.028479131,0.011467588,0.001983773,0.008515312,0.008138602,0.009453673,0.002209737,0.001531481,0.009453673,0.00226163,0.003233574,0.01104679,0.004893914,0.013786171,0.004417824,0.002281339,0.002351967,0.004560031,0.001827987,0.007661776,0.005840508,0.001265106,0.153563108,0.01607947,0.038564076,0.305858368,0.077197663,0.001242103,0.505495091,0.575290568,0.007866404,0.002968337,0.003261282,0.003082343,0.005771252,0.004027939,0.01563454,0.006986,0.065880898,0.018929602,0.000636205,1.085425715,0.754180711,0.688787122,0.888479597,0.260704341,0.884551265,0.761977733,0.593549584,0.025913331,0.542424343,34.31456105,3.610741271,1.980191798,3.980411931,0.281076682,1.937249311,0.091509383,4.352368768,9.817035839,0.087911146,3.654754488,1.277933275,0.292603528,1.707360086,0.428553714,1.36933779,3.179169108,0.042816178,0.091351307
S1350,0.001546972,0.005079183,0.006205837,0.023883112,0.007488979,0.032215047,0.011558327,0.000346098,0.000452266,0.000226673,0.000723116,0.001975406,0.006874351,0.015422832,0.007860305,0.006806564,0.021003537,0.008544501,0.000751395,0.000104872,0.000485373,0.043171815,0.051744279,0.033862619,0.213071695,0.141205414,0.001720643,0.738302692,0.19535884,0.028201978,0.00419482,0.005630879,0.002887249,0.000333898,0.004320619,0.003754625,0.002815866,0.018763718,0.014306295,0.057096897,0.024390797,0.002636404,0.000277368,0.000649977,0.000163138,0.007416938,0.002021981,0.193759033,0.004289682,0.002182948,0.007581,0.001907113,0.018230595,0.026540353,0.009775595,0.004107604,0.000206578,0.002185979,0.032356268,0.00091002,0.003993347,0.003289724,0.002185979,0.032356268,0.011555357,0.003993347,0.003289724,0.005106907,0.003124097,0.002278735,0.001299566,0.003124097,0.00435508,0.003696078,0.011296496,0.004038437,0.01120199,0.005087447,0.002395014,0.005054643,0.004197377,0.00189465,0.002706687,0.003527155,0.00096619,0.107332099,0.010080597,0.025951538,0.228497913,0.093485213,0.000982392,0.338111645,0.264761839,0.007876167,0.001386361,0.002745853,0.002083248,0.003923783,0.003798719,0.018574664,0.00825961,0.038664696,0.010523103,0.000279282,1.789182268,1.508561985,0.803315012,1.61024754,0.252624391,0.712071603,0.789408682,0.629434309,0.027464746,0.512690082,33.02917422,3.352129144,2.785140162,6.247018968,0.16813665,2.852040919,0.143045812,5.62667208,15.06889656,0.077411853,4.698287596,1.579393605,0.545329564,1.689691236,0.622406393,1.632089239,2.852952891,0.016033095,0.028943725
S1351,0.001189864,0.002457226,0.008521468,0.022909691,0.012740356,0.048182795,0.0154916,0.000541352,0.000629525,0.00039394,0.000698786,0.001229603,0.004024912,0.007578767,0.006726447,0.004411852,0.012876373,0.005711487,0.000513151,0.000184167,0.000844912,0.049195458,0.024951116,0.027189665,0.249846923,0.197833627,0.00253441,0.548804876,0.191736628,0.028991749,0.008234226,0.005433929,0.002504493,0.000568356,0.00421545,0.002866182,0.005484428,0.03312602,0.029534095,0.090742574,0.02854189,0.00403255,0.001112151,0.000993406,0.000444842,0.007609704,0.006095407,0.190927699,0.002195858,0.001534192,0.008284629,0.001779938,0.014133423,0.022171712,0.016818648,0.004325291,0.001182873,0.00302276,0.022305854,0.000659717,0.00148409,0.003398823,0.00302276,0.022305854,0.00699168,0.00148409,0.003398823,0.001809896,0.002029511,0.002042779,0.001360279,0.002029511,0.002920523,0.002526649,0.011949092,0.003283051,0.00849547,0.002803978,0.00180036,0.003765967,0.002634219,0.001633835,0.004407156,0.004139051,0.00184025,0.117020402,0.008751845,0.021836816,0.194399933,0.099533472,0.001340467,0.31976896,0.290834257,0.005610018,0.001918782,0.001226126,0.00088035,0.004357976,0.004287353,0.020300215,0.007938078,0.039586278,0.022793268,0.001116302,1.780222376,1.179530225,0.662635686,1.784957157,0.696872115,0.707381869,1.52917444,0.480534441,0.106502493,0.933902558,30.03897391,2.940488282,1.557854967,5.886892368,0.257392262,2.482592694,0.105473023,3.905205266,9.022806896,0.297442521,6.051303783,2.137478933,0.472571666,2.502261611,0.896339252,2.107111201,4.857863104,0.020103824,0.055792612
S1352,0.001139095,0.00262255,0.003737102,0.010429128,0.00673419,0.02795646,0.004173644,7.45E-05,0.000342918,7.80E-05,0.001114564,0.001846293,0.005194572,0.012332418,0.003235937,0.004115732,0.014715044,0.005508282,0.000529568,0.000156956,0.000548724,0.038138332,0.020147539,0.026651138,0.142866806,0.112391326,0.000694111,0.560649748,0.119162377,0.020444794,0.002439295,0.004431044,0.001232097,0.000537048,0.00352223,0.003005374,0.002353903,0.029073207,0.015502803,0.081537665,0.01851837,0.003425377,0.000383451,0.000776411,0.000363332,0.006759549,0.003368989,0.175216768,0.002847921,0.001501353,0.005881259,0.001956593,0.01400376,0.02376682,0.013469787,0.004179266,0.000928227,0.002248432,0.02890699,0.001052563,0.002995844,0.00451785,0.002248432,0.02890699,0.014162003,0.002995844,0.00451785,0.008170167,0.003869456,0.003452652,0.002331976,0.003869456,0.002176882,0.002817878,0.012105703,0.005059041,0.012492968,0.005590601,0.00227671,0.004391392,0.00391702,0.001753455,0.00534861,0.004026969,0.001396335,0.135943171,0.011812909,0.028344453,0.289374597,0.088365207,0.000424458,0.474509126,0.228995611,0.006054054,0.00153682,0.00145699,0.001099335,0.004744708,0.005432602,0.028179858,0.010139158,0.066993148,0.025057105,0.00150513,1.306197245,0.803237843,0.447034837,1.31538849,0.187977821,0.556066513,0.751057791,0.608385648,0.052879244,0.57643892,26.03131069,3.347023443,2.155793406,4.295949243,0.217405221,2.055603916,0.050871079,4.481354477,6.573096945,0.157116072,4.465857688,2.776118851,0.478796193,2.525414444,0.922455534,2.069541806,3.852101103,0.02824682,0.090680066
S1353,0.000558339,0.001030815,0.002438786,0.004944479,0.00384039,0.016398194,0.004862353,0.00011298,0.000265759,0.000109248,0.001040764,0.001280871,0.003940142,0.007169222,0.003679799,0.003946063,0.012338852,0.004764337,0.000609355,0.000129203,0.000266586,0.034967181,0.016598658,0.018537207,0.233097719,0.122982937,0.000852461,0.67268798,0.173749412,0.031384586,0.004249405,0.006465855,0.003218551,0.000186117,0.003298164,0.002278086,0.002684226,0.020398911,0.018026034,0.075846123,0.017889579,0.003807708,0.00074651,0.001079879,0.000563966,0.004251012,0.004085329,0.281180411,0.003398886,0.002995272,0.010264408,0.002990858,0.025383628,0.040135392,0.016279698,0.006406295,0.00041756,0.002609562,0.042155998,5.89E-05,0.00225561,0.005687278,0.002609562,0.042155998,0.011946053,0.00225561,0.005687278,0.014275781,0.007565677,0.003431388,0.002780941,0.007565677,0.002211767,0.003409979,0.008968345,0.002572105,0.008467522,0.004181419,0.002970277,0.006561486,0.005341558,0.00088881,0.008647396,0.006828872,0.001277043,0.113377854,0.016728613,0.0511578,0.306330329,0.142456717,0.000983767,0.433378026,0.351365196,0.010863001,0.004004668,0.00218835,0.002092372,0.007411899,0.005442402,0.024763744,0.012339609,0.052492129,0.020198286,0.0009432,1.306443525,0.721207197,0.402524563,0.784123621,0.237724302,0.345655135,0.681086598,0.736524706,0.022423646,0.673755756,40.51405121,3.856710514,2.280917893,6.506160175,0.315747278,2.811548284,0.134909885,4.348678337,9.44363127,0.092737486,5.752348746,1.457331985,0.448038179,2.483921417,0.777751135,2.419238881,4.40501136,0.00924899,0.01493152
